Kennel ID,Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,geopoint,intake_duration,is_current_month,outcome_is_dead,outcome_is_current,outcome_is_other,outcome_is_alive,was_outcome_alive
366289,A733457,ANGEL,CAT,BLACK,WHITE,Female,15/11/2024,01/12/2024,UNDER AGE/WEIGHT,STRAY,OTC,NULL,01/12/2024,800 BLK MARTIN LUTHER KING JR AVE LONG BEACH CA 90813,LONG BEACH,RESCUE,LITTLELION,33.776611,-118.1803873,Alive on Intake,"33.776611, -118.1803873",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
330191,A664227,KIARA/BELLA,DOG,FAWN,WHITE,Female,22/09/2016,04/11/2021,INJURED  MILD,OWNER SURRENDER,OTC,NULL,04/11/2021,"2300 W CAMERON ST, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,BEH SEVERE,33.8234998,-118.2223136,Alive on Intake,"33.8234998, -118.2223136",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
297589,A612476,NULL,BIRD,GRAY,NULL,Unknown,,06/08/2018,ILL MILD,WILDLIFE,FIELD,NULL,06/08/2018,"800 BLK MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90813",LONG BEACH,DIED,ENROUTE,33.7766278,-118.1803685,Alive on Intake,"33.7766278, -118.1803685",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
309041,A633768,CHEVY,DOG,GRAY,NULL,Neutered,02/04/2019,02/10/2019,ILL MILD,OWNER SURRENDER,OTC,NULL,09/11/2019,"2300 W LINCOLN ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,WALKIN,33.8227264,-118.222311,Alive on Intake,"33.8227264, -118.222311",38,FALSE,FALSE,FALSE,FALSE,TRUE,1
302032,A621458,NULL,BIRD,BROWN,NULL,Unknown,,07/02/2019,ILL SEVERE,WILDLIFE,FIELD,NULL,07/02/2019,"800 BLK MARVISTA AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,LBAH,33.7469939,-118.1035643,Alive on Intake,"33.7469939, -118.1035643",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
341417,A691820,*MANDO,CAT,GRAY TABBY,WHITE,Male,13/06/2022,13/01/2023,INJURED  MILD,STRAY,FIELD,NULL,15/01/2023,2300 W WARDLOW,LONG BEACH,ADOPTION,NULL,33.8239423,-118.2224862,Alive on Intake,"33.8239423, -118.2224862",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
300553,A617965,NULL,DOG,BLUE,WHITE,Female,25/09/2018,25/11/2018,ILL SEVERE,STRAY,FIELD,NULL,25/11/2018,"800 BLK MIRA MAR AVE, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,AT VET,33.7774524,-118.1468175,Alive on Intake,"33.7774524, -118.1468175",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
281208,A583993,NULL,DOG,WHITE,BROWN,Male,01/01/2015,01/01/2017,NORMAL,STRAY,FIELD,NULL,08/01/2017,"2300 W WILLOW ST, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,SPCALA,33.8031523,-118.2227375,Alive on Intake,"33.8031523, -118.2227375",7,FALSE,FALSE,FALSE,FALSE,TRUE,1
356617,A719507,NULL,CAT,GRAY,WHITE,Male,24/03/2024,24/04/2024,ILL MODERATETE,STRAY,FIELD,NULL,27/04/2024,"800 BLK MLK JR AVE, LB 90813",LONG BEACH,RESCUE,LITTLELION,33.7766278,-118.1803685,Alive on Intake,"33.7766278, -118.1803685",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
282212,A585896,*SALLY,DOG,WHITE,NULL,Female,17/02/2013,17/02/2017,NORMAL,STRAY,OTC,NULL,03/03/2017,"2300 WALNUT ST, SIGNAL HILL, CA 90755",SIGNAL HILL,TRANSFER,SPCALA,33.7990963,-118.1717795,Alive on Intake,"33.7990963, -118.1717795",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
356618,A719508,NULL,CAT,SEAL PT,NULL,Female,24/03/2024,24/04/2024,ILL MODERATETE,STRAY,FIELD,NULL,27/04/2024,"800 BLK MLK JR AVE, LB 90813",LONG BEACH,RESCUE,LITTLELION,33.7766278,-118.1803685,Alive on Intake,"33.7766278, -118.1803685",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
297154,A611459,*CUPCAKE,CAT,BRN TABBY,WHITE,Female,10/06/2018,22/07/2018,NORMAL,STRAY,FIELD,NULL,27/07/2018,"233 E DEL AMO BLVD, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8469138,-118.1908653,Alive on Intake,"33.8469138, -118.1908653",5,FALSE,FALSE,FALSE,FALSE,TRUE,1
356621,A719511,NULL,CAT,BLACK,WHITE,Male,24/03/2024,24/04/2024,ILL MILD,STRAY,FIELD,NULL,27/04/2024,"800 BLK MLK JR AVE, LB 90813",LONG BEACH,RESCUE,LITTLELION,33.7766278,-118.1803685,Alive on Intake,"33.7766278, -118.1803685",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
384590,A746613,FREYA,CAT,WHITE,ORANGE,Spayed,05/08/2022,05/08/2025,ILL MODERATETE,WELFARE SEIZED,EMERGENCY,NULL,21/09/2025,"2332 E 17TH ST, LONG BEACH CA, 90804",LONG BEACH,ADOPTION,WEB,33.7878112,-118.1636875,Alive on Intake,"33.7878112, -118.1636875",47,FALSE,FALSE,FALSE,FALSE,TRUE,1
384801,A747045,NULL,CAT,BRN TABBY,WHITE,Male,13/07/2025,13/08/2025,UNDER AGE/WEIGHT,STRAY,OTC,NULL,13/08/2025,"800 BLK MLK JR AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LITTLELION,33.776611,-118.1803873,Alive on Intake,"33.776611, -118.1803873",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
287164,A593764,*PIGEON,CAT,GRAY TABBY,WHITE,Spayed,18/07/2014,18/07/2017,NORMAL,STRAY,OTC,NULL,20/06/2018,"2333 PASADENA AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,PFE/PAWSHP,33.7996121,-118.1874525,Alive on Intake,"33.7996121, -118.1874525",337,FALSE,FALSE,FALSE,FALSE,TRUE,1
384802,A747046,NULL,CAT,BRN TABBY,WHITE,Male,13/07/2025,13/08/2025,UNDER AGE/WEIGHT,STRAY,OTC,NULL,13/08/2025,"800 BLK MLK JR AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LITTLELION,33.776611,-118.1803873,Alive on Intake,"33.776611, -118.1803873",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
289712,A598308,NULL,DOG,BROWN,NULL,Male,06/10/2005,06/10/2017,ILL MODERATETE,STRAY,FIELD,NULL,21/10/2017,"2335 WEBSTER AVE, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,ILL MODERA,33.7979859,-118.2212331,Alive on Intake,"33.7979859, -118.2212331",15,FALSE,TRUE,FALSE,FALSE,FALSE,0
384803,A747047,NULL,CAT,BRN TABBY,NULL,Female,13/07/2025,13/08/2025,UNDER AGE/WEIGHT,STRAY,OTC,NULL,13/08/2025,"800 BLK MLK JR AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,LITTLELION,33.776611,-118.1803873,Alive on Intake,"33.776611, -118.1803873",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
396458,A752245,*EGGNOG,CAT,ORG TABBY,WHITE,Neutered,09/09/2025,13/11/2025,NORMAL,STRAY,OTC,,20/11/2025,"2340 PROMONTORY DR.M SIGNAL HILL, CA 90755",SIGNAL HILL,RESCUE,LITTLELION,33.8001975,-118.1631938,Alive on Intake,"33.8001975, -118.1631938",7,TRUE,FALSE,FALSE,FALSE,TRUE,1
373728,A740162,*SWEETIE PIE,CAT,GRAY,WHITE,Female,17/03/2025,01/05/2025,UNDER AGE/WEIGHT,STRAY,OTC,NULL,02/05/2025,"800 BLK MLK JR, LONG BEACH, CA 90813",LONG BEACH,RESCUE,CAPAWS,33.776611,-118.1803873,Alive on Intake,"33.776611, -118.1803873",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
339021,A685469,RU,DOG,GRAY,WHITE,Spayed,30/09/2021,30/10/2022,NORMAL,RETURN,ADOPTION,COST,09/02/2023,"23500 BLK WINDSONG, ALISO VIEJO, CA 92656",OUT OF AREA,ADOPTION,WEB,33.5845533,-117.7210902,Alive on Intake,"33.5845533, -117.7210902",102,FALSE,FALSE,FALSE,FALSE,TRUE,1
289842,A598535,NULL,OTHER,BROWN,NULL,Female,,10/10/2017,ILL SEVERE,WILDLIFE,FIELD,NULL,10/10/2017,"800 BLK N SAN PABLO CT, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,LBAH,33.7768543,-118.1774495,Alive on Intake,"33.7768543, -118.1774495",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
345503,A701186,COLTON,DOG,WHITE,BLACK,Neutered,18/06/2017,18/06/2023,NORMAL,WELFARE SEIZED,POLICE,NULL,21/06/2023,"236 E 52ND ST, LONG BEACH CA, 90805",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.8503161,-118.1908886,Alive on Intake,"33.8503161, -118.1908886",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
286453,A592594,NULL,CAT,WHITE,BLACK,Male,28/05/2017,28/06/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,28/06/2017,"800 BLK N WASHINGTON PL, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL MODERA,33.7765501,-118.1813143,Alive on Intake,"33.7765501, -118.1813143",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
282898,A587306,*MONROE,CAT,WHITE,BLACK,Neutered,19/03/2016,19/03/2017,FERAL,STRAY,FIELD,NULL,08/04/2017,"236 E 67TH WAY, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.8766522,-118.1989082,Alive on Intake,"33.8766522, -118.1989082",20,FALSE,FALSE,FALSE,FALSE,TRUE,1
347863,A701815,NULL,BIRD,BROWN,NULL,Unknown,,28/06/2023,INJURED  MILD,WILDLIFE,FIELD,NULL,29/06/2023,800 BLK OCEAN AVE,SEAL BEACH,RESCUE,OTHER RESC,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
331869,A670878,*SCARLET,DOG,BLACK,NULL,Spayed,20/02/2020,20/02/2022,INJURED  MILD,STRAY,OTC,NULL,03/03/2022,"2361 ATLANTIC AVE, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,33.8000929,-118.1852899,Alive on Intake,"33.8000929, -118.1852899",11,FALSE,FALSE,FALSE,FALSE,TRUE,1
337458,A682619,HOLLY,DOG,YELLOW,NULL,Spayed,27/08/2014,26/08/2022,NORMAL,STRAY,FIELD,NULL,27/08/2022,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,RETURN TO OWNER,FRE RID HM,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
294970,A607529,NULL,CAT,ORG TABBY,NULL,Male,12/11/2017,12/05/2018,INJURED  MODERATE,STRAY,FIELD,NULL,12/05/2018,"239 LOS CERRITOS CENTER, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,INJ SEVERE,33.8629026,-118.0948085,Alive on Intake,"33.8629026, -118.0948085",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
334092,A675633,NULL,BIRD,BROWN,WHITE,Unknown,,24/05/2022,INJURED  MODERATE,WILDLIFE,FIELD,NULL,24/05/2022,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,RESCUE,OTHER RESC,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
296412,A610364,CHARLEE,DOG,BROWN,BLACK,Neutered,28/06/2012,28/06/2018,NORMAL,STRAY,FIELD,NULL,19/07/2018,"239 LOS CERRITOS CENTER, CERRITOS, CA 90703",CERRITOS,TRANSFER,SPCALA,33.8629026,-118.0948085,Alive on Intake,"33.8629026, -118.0948085",21,FALSE,FALSE,FALSE,FALSE,TRUE,1
281197,A583982,NULL,REPTILE,GREEN,NULL,Unknown,01/01/2014,01/01/2017,NORMAL,WILDLIFE,FIELD,NULL,01/01/2017,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,EUTHANASIA,ILL SEVERE,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
297836,A612858,NULL,CAT,CALICO,NULL,Unknown,,15/08/2018,INJURED  MILD,STRAY,FIELD,NULL,15/08/2018,"239 LOS CERRITOS CENTER, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,INJ SEVERE,33.8629026,-118.0948085,Alive on Intake,"33.8629026, -118.0948085",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
283388,A588160,NULL,BIRD,GRAY,WHITE,Unknown,06/04/2016,06/04/2017,INJURED  SEVERE,WILDLIFE,FIELD,NULL,06/04/2017,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,RESCUE,IBR,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
356591,A719462,NULL,CAT,BRN TABBY,WHITE,Unknown,23/04/2024,23/04/2024,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,23/04/2024,"23E00 BLK EASY AVE, LB 90810",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.8091253,-118.2100242,Alive on Intake,"33.8091253, -118.2100242",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
294089,A606252,NULL,DOG,GRAY,BLACK,Male,15/04/2015,15/04/2018,NORMAL,STRAY,FIELD,NULL,15/04/2018,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SBACC,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
358156,A722688,*DIXIE,DOG,WHITE,NULL,Female,11/06/2022,11/06/2024,ILL MILD,WELFARE SEIZED,EVICTION,NULL,01/08/2024,23O BLK BELMONT AVE,LONG BEACH,RESCUE,SPCALA,33.7597402,-118.1454036,Alive on Intake,"33.7597402, -118.1454036",51,FALSE,FALSE,FALSE,FALSE,TRUE,1
315547,A643312,NULL,BIRD,BLACK,NULL,Unknown,30/05/2019,30/05/2020,INJURED  SEVERE,WILDLIFE,FIELD,NULL,30/05/2020,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,LBAH,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
288254,A595659,NULL,CAT,GRAY TABBY,NULL,Female,15/08/2017,20/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,20/08/2017,"240 BLK CHESTNUT AVE, LONG BEACH, CA 90802",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.7700999,-118.1960785,Alive on Intake,"33.77009990000001, -118.1960785",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
311427,A637470,NULL,BIRD,WHITE,GRAY,Unknown,,13/12/2019,INJURED  SEVERE,WILDLIFE,FIELD,NULL,13/12/2019,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,NULL,33.7395808,-118.1071639,Alive on Intake,"33.7395808, -118.1071639",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
288250,A595654,*SEAWEED,CAT,GRAY TABBY,WHITE,Spayed,20/08/2014,20/08/2017,FRACTIOUS,STRAY,OTC,NULL,29/08/2017,"240 BLK CHESTNUT AVE, LONG BEACH, CA 90802",LONG BEACH,RESCUE,STRAYCATAL,33.7700999,-118.1960785,Alive on Intake,"33.77009990000001, -118.1960785",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
337002,A681704,NULL,BIRD,GRAY,NULL,Unknown,,08/08/2022,INJURED  MILD,WILDLIFE,FIELD,NULL,08/08/2022,"800 BLK OCEAN BLVD, SB 90744",SEAL BEACH,TRANSFER,OTHER RESC,33.7857948,-118.2643567,Alive on Intake,"33.7857948, -118.2643567",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
288253,A595657,NULL,CAT,GRAY,NULL,Male,15/08/2017,20/08/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,20/08/2017,"240 BLK CHESTNUT AVE, LONG BEACH, CA 90802",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.7700999,-118.1960785,Alive on Intake,"33.77009990000001, -118.1960785",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
289604,A598112,NULL,CAT,BLACK,WHITE,Male,02/09/2017,02/10/2017,NORMAL,STRAY,OTC,NULL,05/10/2017,"800 BLK OHIO AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,FNDANIFOUN,33.7773122,-118.1598785,Alive on Intake,"33.7773122, -118.1598785",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
281585,A584718,NULL,CAT,BRN TABBY,WHITE,Male,17/01/2013,17/01/2017,NORMAL,STRAY,OTC,NULL,26/01/2017,"240 CHESTNUT AVE, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,SPCALA,33.7700999,-118.1960785,Alive on Intake,"33.77009990000001, -118.1960785",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
365423,A731134,NULL,OTHER,BROWN,TAN,Unknown,,24/10/2024,ILL MODERATETE,WILDLIFE,FIELD,NULL,24/10/2024,"800 BLK OHIO AVE, LONG BEACH, CA, 90804",LONG BEACH,DISPOSAL,ACS DISPO,33.7773163,-118.1598933,Alive on Intake,"33.7773163, -118.1598933",0,FALSE,TRUE,FALSE,FALSE,FALSE,1
352382,A710795,BELLA,DOG,TAN,NULL,Spayed,17/08/2023,17/11/2023,NORMAL,STRAY,FIELD,NULL,01/12/2023,"2400 ADRIATIC AVE, LONG BEACH CA",LONG BEACH,ADOPTION,NULL,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
368826,A734800,BISCUIT,DOG,WHITE,NULL,Female,27/12/2023,27/12/2024,ILL MILD,CONFISCATE,INVESTIGAT,NULL,28/12/2024,800 BLK OLIVE AVE LONG BEACH CA 90813,LONG BEACH,RETURN TO OWNER,FROM VET,33.776569,-118.182406,Alive on Intake,"33.77656899999999, -118.182406",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
288617,A596303,NULL,CAT,BLACK,WHITE,Unknown,29/08/2017,31/08/2017,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,31/08/2017,"2400 ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
302835,A497463,HONEY,DOG,WHITE,BROWN,Spayed,30/06/2012,20/03/2019,NORMAL,OWNER SURRENDER,OTC,OWNER PROB,24/06/2019,"800 BLK OLIVE AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,SPCALA,33.7765537,-118.182423,Alive on Intake,"33.7765537, -118.182423",96,FALSE,FALSE,FALSE,FALSE,TRUE,1
288618,A596304,NULL,CAT,BLACK,WHITE,Unknown,29/08/2017,31/08/2017,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,31/08/2017,"2400 ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
301547,A620362,NULL,CAT,GRAY,NULL,Female,16/10/2018,16/01/2019,NORMAL,STRAY,FIELD,NULL,20/01/2019,"800 BLK ORANGE AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,SPCALA,33.7767174,-118.1763641,Alive on Intake,"33.7767174, -118.1763641",4,FALSE,FALSE,FALSE,FALSE,TRUE,1
291849,A558013,GREY,DOG,BLACK,TAN,Spayed,25/09/2011,07/01/2018,NORMAL,OWNER SURRENDER,OTC,COST,28/01/2018,"2400 AMELIA CT, SIGNAL HILL, CA 90755",SIGNAL HILL,ADOPTION,SPCALA,33.7997517,-118.1582435,Alive on Intake,"33.7997517, -118.1582435",21,FALSE,FALSE,FALSE,FALSE,TRUE,1
353247,A712877,*KNIGHT,DOG,BLACK,NULL,Male,26/11/2023,06/01/2024,UNDER AGE/WEIGHT,STRAY,OTC,NULL,09/01/2024,800 BLK ORIZABA AVE LONG BEACH CA 90804,LONG BEACH,RESCUE,NULL,33.7772119,-118.1567933,Alive on Intake,"33.7772119, -118.1567933",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
333768,A674499,NULL,BIRD,WHITE,GRAY,Unknown,11/05/2021,11/05/2022,INJURED  SEVERE,WILDLIFE,FIELD,NULL,11/05/2022,"2400 ATLANTIC AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8009652,-118.1847037,Alive on Intake,"33.8009652, -118.1847037",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
340483,A689197,*BALE,DOG,TAN,WHITE,Neutered,01/12/2019,21/11/2022,NORMAL,STRAY,FIELD,NULL,10/12/2022,"800 BLK ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,NULL,33.7772119,-118.1567933,Alive on Intake,"33.7772119, -118.1567933",19,FALSE,FALSE,FALSE,FALSE,TRUE,1
293697,A605615,*JULIET,CAT,BRN TABBY,WHITE,Spayed,31/03/2016,31/03/2018,NORMAL,STRAY,OTC,NULL,08/06/2018,"2400 BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,PFE/PAWSHP,33.8007869,-118.2132808,Alive on Intake,"33.8007869, -118.2132808",69,FALSE,FALSE,FALSE,FALSE,TRUE,1
331646,A670185,NALA,DOG,YELLOW,NULL,Female,04/02/2016,04/02/2022,NORMAL,STRAY,FIELD,NULL,04/02/2022,"800 BLK ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7772119,-118.1567933,Alive on Intake,"33.7772119, -118.1567933",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
395049,A751702,*SARA,DOG,GRAY,,Spayed,29/10/2013,29/10/2025,NORMAL,STRAY,OTC,,05/11/2025,"2400 BLCK CALIFORNIA AVE, SIGNAL HILL, CA 90755",SIGNAL HILL,RESCUE,FROST FACE,33.8014413,-118.1804927,Alive on Intake,"33.8014413, -118.1804927",7,TRUE,FALSE,FALSE,FALSE,TRUE,1
331647,A670186,KYLO,DOG,YELLOW,NULL,Female,04/02/2016,04/02/2022,NORMAL,STRAY,FIELD,NULL,04/02/2022,"800 BLK ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7772119,-118.1567933,Alive on Intake,"33.7772119, -118.1567933",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
396409,A752360,*HUGO,DOG,BL BRINDLE,,Neutered,14/11/2023,12/11/2025,NORMAL,STRAY,OTC,,20/11/2025,"2400 BLCK SEABRIGHT AVE, LONG BEACH, CA 90810",LONG BEACH,RESCUE,FRDMFRNCH,33.8009113,-118.2173337,Alive on Intake,"33.8009113, -118.2173337",8,TRUE,FALSE,FALSE,FALSE,TRUE,1
301189,A619339,NULL,CAT,GRAY,NULL,Female,27/12/2017,27/12/2018,ILL SEVERE,STRAY,FIELD,NULL,29/12/2018,"800 BLK ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,DIED,IN KENNEL,33.7772119,-118.1567933,Alive on Intake,"33.7772119, -118.1567933",2,FALSE,TRUE,FALSE,FALSE,FALSE,0
361753,A726798,*PAPPY,CAT,BRN TABBY,WHITE,Male,13/07/2024,13/08/2024,UNDER AGE/WEIGHT,STRAY,ABAN FIELD,NULL,04/09/2024,"2400 BLK ADRIATIC AVE, LONG BEACH, CA",LONG BEACH,RESCUE,LITTLELION,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",22,FALSE,FALSE,FALSE,FALSE,TRUE,1
361491,A681190,*MARU,CAT,WHITE,NULL,Neutered,30/07/2020,03/08/2024,NORMAL,OWNER SURRENDER,OTC,NULL,04/08/2024,800 BLK PACIFIC AVE LONG BEACH CA 90813,LONG BEACH,RESCUE,KITTYBUNGA,33.7768563,-118.1935158,Alive on Intake,"33.7768563, -118.1935158",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
320812,A651917,BELLA,DOG,WHITE,NULL,Spayed,28/11/2017,28/11/2020,NORMAL,STRAY,FIELD,NULL,09/12/2020,"2400 BLK ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,ADOPTION,FOLBA,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",11,FALSE,FALSE,FALSE,FALSE,TRUE,1
337446,A682525,APOLLO,DOG,BLACK,TAN,Male,01/06/2020,26/08/2022,NORMAL,STRAY,OTC,NULL,26/08/2022,"800 BLK PACIFIC AVE, LONG BEACH, CA 90813",LONG BEACH,RETURN TO OWNER,FRE RID HM,33.7768563,-118.1935158,Alive on Intake,"33.7768563, -118.1935158",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
332036,A671170,NULL,CAT,BLACK,WHITE,Unknown,02/03/2022,02/03/2022,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,02/03/2022,"2400 BLK ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,RESCUE,LITTLEPAWS,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
355903,A717787,*APPLE,CAT,BRN TABBY,NULL,Female,28/03/2023,28/03/2024,ILL SEVERE,STRAY,FIELD,NULL,29/03/2024,"800 BLK PACIFIC AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,AT VET,33.7768563,-118.1935158,Alive on Intake,"33.7768563, -118.1935158",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
289419,A597776,GAVIOTA,DOG,WHITE,BROWN,Female,25/01/2017,25/09/2017,NORMAL,STRAY,FIELD,NULL,25/09/2017,"2400 BLK ADRIATIC AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,MICROCHIP,33.8007863,-118.2143687,Alive on Intake,"33.8007863, -118.2143687",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
286558,A592749,ELLIE,DOG,WHITE,NULL,Female,30/06/2009,30/06/2017,NORMAL,STRAY,OTC,NULL,26/07/2017,"800 BLK PACIFIC AVE, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,WEB,33.7768563,-118.1935158,Alive on Intake,"33.7768563, -118.1935158",26,FALSE,FALSE,FALSE,FALSE,TRUE,1
352079,A709534,NULL,OTHER,GRAY,NULL,Unknown,29/06/2023,29/10/2023,INJURED  SEVERE,WILDLIFE,FIELD,NULL,29/10/2023,2400 BLK ALBURY AVE,LONG BEACH,EUTHANASIA,INJ SEVERE,33.8011915,-118.117905,Alive on Intake,"33.8011915, -118.117905",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
